show_id,show_label,band_id,band_name,performer_name,roles
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,James Stein Webb,Drums
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,Leo Rupert,Bass; Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,Lev King,Bass; Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,Mila Putterman,Keyboards; Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,Oscar Johnson,Guitar; Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,Raphael Marques,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mirror-madness,Mirror Madness,Jeffrey Rezzara,Drums
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mirror-madness,Mirror Madness,Jorge Flores,Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mirror-madness,Mirror Madness,Patrick Steverman,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mirror-madness,Mirror Madness,Rachelle Dusablon-Ouellet,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mirror-madness,Mirror Madness,Zoe Provost,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-modern-movement,Modern Movement,Jay Blumenstein,Drums
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-modern-movement,Modern Movement,Jordan Bouganim,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-modern-movement,Modern Movement,Mario Giulione,Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-modern-movement,Modern Movement,Ronen Devashi,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-off-track,Off Track,James Dahan,Drums
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-off-track,Off Track,Noah Peled-Fostokjian,Guitar; Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-off-track,Off Track,Raymond Lee,Harmonica
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-off-track,Off Track,Theo Schneider,Bass; Keyboards
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-off-track,Off Track,Vizma Ingelevics,Guitar; Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Adam Olivera,Keyboards; Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Alex Guay-Robitaille,Drums
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Juan Olivera,Bass
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Louis Guay-Robitaille,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-sarah-elman,Sarah Elman,Sarah Elman,Guitar; Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-sour-apples,Sour Apples,Daphné Cliche,Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-sour-apples,Sour Apples,Djuna Johnson,Bass; Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-sour-apples,Sour Apples,Kit Styles,Drums
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mental-metal,Mental Metal,Milo Klein,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mental-metal,Mental Metal,Thomas Rolian,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mental-metal,Mental Metal,Thomas Skovsbo,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mental-metal,Mental Metal,Zachary Botbol,Drums
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-lost-art,The Lost Art,Henry Rebellati-Mitnick,Drums
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-lost-art,The Lost Art,John Bowie,Bass
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-lost-art,The Lost Art,Marcel Aulls,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-lost-art,The Lost Art,Mario Giulione,Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-only-one,The Only One,Carly Leblanc,Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-only-one,The Only One,Harrison Magder,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-only-one,The Only One,Leo Wolfson,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-only-one,The Only One,Tomek Shiller,Drums
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-wrong,The Wrong,Ethan Botner,Drums
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-wrong,The Wrong,Liam Beers,Bass
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-wrong,The Wrong,Rapha Davidson,Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-wrong,The Wrong,William McIntyre,Guitar
