show_id,show_label,band_id,band_name,performer_name_raw,performer_name_clean,role_raw,role_clean,source_line
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning-congregation,The Lightning - Congregation,Bass: John,Bass: John,,,1625
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning-congregation,The Lightning - Congregation,Drums: Doug,Drums: Doug,,,1626
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning-congregation,The Lightning - Congregation,Vocals: Marc,Vocals: Marc,,,1627
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-t-c,T & C,Thomas Rolian,Thomas Rolian,Ukulele,Ukulele,1640
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-t-c,T & C,Campbell Rolian,Campbell Rolian,Guitar,Guitar,1641
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-white-orchid,White Orchid,Carly Leblanc,Carly Leblanc,Vocals,Vocals,1645
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-white-orchid,White Orchid,Louis Guay-Robitaille,Louis Guay-Robitaille,Guitar,Guitar,1646
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-white-orchid,White Orchid,Alex Guay-Robitaille,Alex Guay-Robitaille,Drums,Drums,1647
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-white-orchid,White Orchid,Mike Fitch,Mike Fitch,Bass,Bass,1648
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-another-heart,Another Heart,Ceci Nolan,Ceci Nolan,Vocals,Vocals,1652
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-another-heart,Another Heart,Harrison Magder,Harrison Magder,Guitar,Guitar,1653
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-another-heart,Another Heart,Sammy Rupert,Sammy Rupert,Guitar,Guitar,1654
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-another-heart,Another Heart,Edwin Roberts,Edwin Roberts,Guitar,Guitar,1655
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-another-heart,Another Heart,Carly Leblanc,Carly Leblanc,Bass,Bass,1656
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-another-heart,Another Heart,Tomek Shiller,Tomek Shiller,Drums,Drums,1657
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-mighty,The Mighty,Carly Leblanc,Carly Leblanc,Vocals,Vocals,1661
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-mighty,The Mighty,William McIntyre,William McIntyre,Guitar,Guitar,1662
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-mighty,The Mighty,Oscar Johnson,Oscar Johnson,Guitar,Guitar,1663
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-mighty,The Mighty,Bruce Pascal,Bruce Pascal,Bass,Bass,1664
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-mighty,The Mighty,Henry Mitnick,Henry Mitnick,Drums,Drums,1665
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-wrong,The Wrong,Gabriel Mah,Gabriel Mah,Vocals/Keyboards,Vocals; Keyboards,1669
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-wrong,The Wrong,Rapha Davidson,Rapha Davidson,Guitar,Guitar,1670
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-wrong,The Wrong,Pietro Loraschi,Pietro Loraschi,Guitar,Guitar,1671
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-wrong,The Wrong,Liam Beers,Liam Beers,Bass,Bass,1672
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-wrong,The Wrong,Oscar Aziz,Oscar Aziz,Drums,Drums,1673
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-wrong,The Wrong,Oliver Cook,Oliver Cook,Drums,Drums,1674
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-daydreamers,The Daydreamers,Sarah Elman,Sarah Elman,Vocals/Guitar,Vocals; Guitar,1678
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-daydreamers,The Daydreamers,Ariel Blum,Ariel Blum,Guitar,Guitar,1679
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-daydreamers,The Daydreamers,Djuna Johnson,Djuna Johnson,Guitar,Guitar,1680
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-daydreamers,The Daydreamers,Lilah Rupert,Lilah Rupert,Guitar,Guitar,1681
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-daydreamers,The Daydreamers,Mike Elman,Mike Elman,Bass,Bass,1682
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sonic-shower,Sonic Shower,Lara Atabeck,Lara Atabeck,Vocals,Vocals,1686
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sonic-shower,Sonic Shower,Ilan Stamm Emond,Ilan Stamm Emond,Guitar,Guitar,1687
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sonic-shower,Sonic Shower,Jacob Dahan,Jacob Dahan,Guitar,Guitar,1688
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sonic-shower,Sonic Shower,Carly Leblanc,Carly Leblanc,Bass,Bass,1689
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sonic-shower,Sonic Shower,Tomek Shiller,Tomek Shiller,Drums,Drums,1690
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sonic-shower,Sonic Shower,Mehmet Babahan,Mehmet Babahan,Drums,Drums,1691
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-strictly-rhythm,Strictly Rhythm,Marc Kimmel,Marc Kimmel,Vocals,Vocals,1695
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-strictly-rhythm,Strictly Rhythm,Ethan Kimmel,Ethan Kimmel,Guitar,Guitar,1696
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-strictly-rhythm,Strictly Rhythm,Jonah Smith,Jonah Smith,Guitar,Guitar,1697
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-strictly-rhythm,Strictly Rhythm,Dylan Cavell,Dylan Cavell,Guitar,Guitar,1698
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-strictly-rhythm,Strictly Rhythm,Bruce Pascal,Bruce Pascal,Bass,Bass,1699
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-strictly-rhythm,Strictly Rhythm,Henry Mitnick,Henry Mitnick,Drums,Drums,1700
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sour-apples,Sour Apples,Jasmine Stein Webb,Jasmine Stein Webb,Vocals,Vocals,1704
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sour-apples,Sour Apples,Molly Deutch,Molly Deutch,Guitar,Guitar,1705
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sour-apples,Sour Apples,Aidan Rosenberg,Aidan Rosenberg,Guitar,Guitar,1706
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sour-apples,Sour Apples,Miranda MacDonald,Miranda MacDonald,Bass,Bass,1707
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sour-apples,Sour Apples,Sonia Miquelon,Sonia Miquelon,Drums,Drums,1708
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-crossfire-hurricane,Crossfire Hurricane,Dan Laxer,Dan Laxer,Vocals/Harp,Vocals; Harp,1712
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-crossfire-hurricane,Crossfire Hurricane,Sonya Shiller,Sonya Shiller,Guitar,Guitar,1713
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-crossfire-hurricane,Crossfire Hurricane,Irwin Edelstein,Irwin Edelstein,Guitar,Guitar,1714
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-crossfire-hurricane,Crossfire Hurricane,Dominic Supino,Dominic Supino,Guitar,Guitar,1715
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-crossfire-hurricane,Crossfire Hurricane,Drazen Sedlar,Drazen Sedlar,Bass,Bass,1716
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-crossfire-hurricane,Crossfire Hurricane,Anton Samoylenko,Anton Samoylenko,Drums,Drums,1717
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-electric-word,Electric Word,Marc Kimmel,Marc Kimmel,Vocals,Vocals,1721
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-electric-word,Electric Word,Marcel Aulls,Marcel Aulls,Guitar,Guitar,1722
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-electric-word,Electric Word,Rob Drummond,Rob Drummond,Guitar,Guitar,1723
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-electric-word,Electric Word,Jerry Golick,Jerry Golick,Bass,Bass,1724
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-electric-word,Electric Word,Doug Stein,Doug Stein,Drums,Drums,1725
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Max Basu,Max Basu,Vocals,Vocals,1739
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Louis Guay-Robitaille,Louis Guay-Robitaille,Guitar,Guitar,1740
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Alex Guay-Robitaille,Alex Guay-Robitaille,Drums,Drums,1741
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Hank Guay,Hank Guay,Bass,Bass,1742
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-authentic-strings,The Authentic Strings,Harrison Magder,Harrison Magder,Guitar,Guitar,1746
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-authentic-strings,The Authentic Strings,Sammy Rupert,Sammy Rupert,Guitar,Guitar,1747
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-authentic-strings,The Authentic Strings,Leo Wolfson,Leo Wolfson,Guitar,Guitar,1748
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-authentic-strings,The Authentic Strings,Edwin Roberts,Edwin Roberts,Guitar,Guitar,1749
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-authentic-strings,The Authentic Strings,Bloodshot Bill,Bloodshot Bill,Drums,Drums,1750
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-broken-picks,The Broken Picks,Noah Peled-Fostokjian,Noah Peled-Fostokjian,Vocals/Guitar,Vocals; Guitar,1754
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-broken-picks,The Broken Picks,Vizma Ingelevics,Vizma Ingelevics,Vocals/Guitar,Vocals; Guitar,1755
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-broken-picks,The Broken Picks,Lucy Vincent,Lucy Vincent,Guitar,Guitar,1756
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-broken-picks,The Broken Picks,Jorge Torrealba,Jorge Torrealba,Bass,Bass,1757
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-broken-picks,The Broken Picks,Oscar Aziz,Oscar Aziz,Drums,Drums,1758
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-sarcastics,The Sarcastics,Sarah Elman,Sarah Elman,Vocals/Guitar/Piano,Vocals; Guitar; Piano,1762
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-sarcastics,The Sarcastics,Mike Elman,Mike Elman,Guitar,Guitar,1763
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-sarcastics,The Sarcastics,Aubrey Rosenhek,Aubrey Rosenhek,Bass,Bass,1764
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-sarcastics,The Sarcastics,Cass Rosenhek,Cass Rosenhek,Drums,Drums,1765
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-freight-train,Freight Train,Oscar Johnson,Oscar Johnson,Vocals/Guitar,Vocals; Guitar,1769
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-freight-train,Freight Train,Raphael Marques,Raphael Marques,Guitar,Guitar,1770
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-freight-train,Freight Train,Bélen Keuroglian,Bélen Keuroglian,Guitar,Guitar,1771
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-freight-train,Freight Train,Leo Rupert,Leo Rupert,Vocals/Bass,Vocals; Bass,1772
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-freight-train,Freight Train,James Dahan,James Dahan,Drums,Drums,1773
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-freight-train,Freight Train,James Stein Webb,James Stein Webb,Drums,Drums,1774
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-wrong,The Wrong,Rapha Davidson,Rapha Davidson,Vocals,Vocals,1778
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-wrong,The Wrong,Pietro Loraschi,Pietro Loraschi,Guitar,Guitar,1779
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-wrong,The Wrong,Connor Mccuiston,Connor Mccuiston,Guitar,Guitar,1780
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-wrong,The Wrong,Liam Beers,Liam Beers,Bass,Bass,1781
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-wrong,The Wrong,Gabriel Mah,Gabriel Mah,Keyboards/Drums,Keyboards; Drums,1782
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-wrong,The Wrong,Oliver Cook,Oliver Cook,Drums,Drums,1783
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-ribbons-of-euphoria,Ribbons Of Euphoria,Mario Giulione,Mario Giulione,Vocals,Vocals,1787
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-ribbons-of-euphoria,Ribbons Of Euphoria,Ethan Kimmel,Ethan Kimmel,Guitar,Guitar,1788
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-ribbons-of-euphoria,Ribbons Of Euphoria,Jonah Smith,Jonah Smith,Guitar,Guitar,1789
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-ribbons-of-euphoria,Ribbons Of Euphoria,Dylan Labrecque,Dylan Labrecque,Guitar,Guitar,1790
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-ribbons-of-euphoria,Ribbons Of Euphoria,Henry Mitnick,Henry Mitnick,Drums,Drums,1791
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sonic-shower,Sonic Shower,Lara Atabeck,Lara Atabeck,Vocals,Vocals,1795
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sonic-shower,Sonic Shower,Ilan Stamm Emond,Ilan Stamm Emond,Guitar,Guitar,1796
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sonic-shower,Sonic Shower,Ariel Blum,Ariel Blum,Guitar,Guitar,1797
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sonic-shower,Sonic Shower,Jorge Torrealba,Jorge Torrealba,Bass,Bass,1798
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sonic-shower,Sonic Shower,Tomek Shiller,Tomek Shiller,Drums/Bass,Drums; Bass,1799
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sonic-shower,Sonic Shower,Mehmet Babahan,Mehmet Babahan,Drums,Drums,1800
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sour-apples,Sour Apples,Jasmine Stein Webb,Jasmine Stein Webb,Vocals,Vocals,1804
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sour-apples,Sour Apples,Molly Deutch,Molly Deutch,Guitar,Guitar,1805
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sour-apples,Sour Apples,Vika Tsukanova,Vika Tsukanova,Guitar,Guitar,1806
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sour-apples,Sour Apples,Aidan Rosenberg,Aidan Rosenberg,Guitar/Bass,Guitar; Bass,1807
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sour-apples,Sour Apples,Djuna Johnson,Djuna Johnson,Guitar/Bass,Guitar; Bass,1808
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sour-apples,Sour Apples,Sonia Miquelon,Sonia Miquelon,Drums,Drums,1809
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-crossfire-hurricane,Crossfire Hurricane,Dan Laxer,Dan Laxer,Vocals/Harp,Vocals; Harp,1813
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-crossfire-hurricane,Crossfire Hurricane,Sonya Shiller,Sonya Shiller,Guitar,Guitar,1814
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-crossfire-hurricane,Crossfire Hurricane,Irwin Edelstein,Irwin Edelstein,Guitar,Guitar,1815
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-crossfire-hurricane,Crossfire Hurricane,Dominic Supino,Dominic Supino,Guitar,Guitar,1816
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-crossfire-hurricane,Crossfire Hurricane,Sylvie Choquette,Sylvie Choquette,Bass,Bass,1817
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-crossfire-hurricane,Crossfire Hurricane,Jay Blumenstein,Jay Blumenstein,Drums,Drums,1818
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-electric-word,Electric Word,Marc Kimmel,Marc Kimmel,Vocals,Vocals,1822
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-electric-word,Electric Word,Marcel Aulls,Marcel Aulls,Guitar,Guitar,1823
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-electric-word,Electric Word,Rob Drummond,Rob Drummond,Guitar,Guitar,1824
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-electric-word,Electric Word,Jerry Golick,Jerry Golick,Bass,Bass,1825
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-electric-word,Electric Word,Doug Stein,Doug Stein,Drums,Drums,1826
